dataset	analysis_subset	endpoint	n_total	n_event_or_pCR	model_name	variable	effect_type	estimate	conf_low	conf_high	p_value	covariates	notes	source_file	signature	n_signature_genes	n_genes_found	coverage	missing_genes	n_non_event_or_RD	log_effect	se_log_effect	source_context	meta_set	include_GSE194040	include_GSE25066	k	fixed_estimate	fixed_conf_low	fixed_conf_high	fixed_p_value	random_estimate	random_conf_low	random_conf_high	random_p_value	I2	Q_p_value	included_datasets	analysis_level	source_celltype	module	n_pairs	mean_delta	median_delta	sd_delta	min_delta	max_delta	test	statistic	p_adj_BH_within_module	MajorCluster	SubCluster	Subset	comparison	value	p_adj_BH	n_samples	n_patients	n_R	n_NR	effect_R_minus_NR
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1989829231547825	NA	Sample/patient-level subcluster fraction comparison; cells are not independent response observations.	results/GSE266919_subcluster_pretreatment_response_tests.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD4Tcell	NA	NA	NA	NA	NA	NA	NA	sample_level_wilcoxon_R_vs_NR	NA	NA	Tcell	CD4	CD4_Tfh-CXCR5	CD4Tcell: CD4_Tfh-CXCR5	fraction_of_all_immune	0.9484768206476212	36	35	23	13	0.00365092666079224
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2898387176075082	NA	Sample/patient-level subcluster fraction comparison; cells are not independent response observations.	results/GSE266919_subcluster_pretreatment_response_tests.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD4Tcell	NA	NA	NA	NA	NA	NA	NA	sample_level_wilcoxon_R_vs_NR	NA	NA	Tcell	CD4	CD4_Tfh-DUSP4	CD4Tcell: CD4_Tfh-DUSP4	fraction_within_major	0.9789375675230836	41	40	27	14	0.01253835664121345
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.08574111223782228	NA	Sample/patient-level subcluster fraction comparison; cells are not independent response observations.	results/GSE266919_subcluster_pretreatment_response_tests.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD4Tcell	NA	NA	NA	NA	NA	NA	NA	sample_level_wilcoxon_R_vs_NR	NA	NA	Tcell	CD4	CD4_Tfh-DUSP4	CD4Tcell: CD4_Tfh-DUSP4	fraction_of_all_immune	0.9484768206476212	41	40	27	14	0.0063448596464154
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.482763731929192	NA	Sample/patient-level subcluster fraction comparison; cells are not independent response observations.	results/GSE266919_subcluster_pretreatment_response_tests.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD4Tcell	NA	NA	NA	NA	NA	NA	NA	sample_level_wilcoxon_R_vs_NR	NA	NA	Tcell	CD4	CD4_Tfh-IL6ST	CD4Tcell: CD4_Tfh-IL6ST	fraction_within_major	0.9789375675230836	21	21	16	5	0.00172306493091339
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3423250707090298	NA	Sample/patient-level subcluster fraction comparison; cells are not independent response observations.	results/GSE266919_subcluster_pretreatment_response_tests.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD4Tcell	NA	NA	NA	NA	NA	NA	NA	sample_level_wilcoxon_R_vs_NR	NA	NA	Tcell	CD4	CD4_Tfh-IL6ST	CD4Tcell: CD4_Tfh-IL6ST	fraction_of_all_immune	0.9484768206476212	21	21	16	5	6.18033869843803e-4
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9660727712214372	NA	Sample/patient-level subcluster fraction comparison; cells are not independent response observations.	results/GSE266919_subcluster_pretreatment_response_tests.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD4Tcell	NA	NA	NA	NA	NA	NA	NA	sample_level_wilcoxon_R_vs_NR	NA	NA	Tcell	CD4	CD4_Tisg-ISG15	CD4Tcell: CD4_Tisg-ISG15	fraction_within_major	1	40	39	26	14	0.00860699677432296
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4355112851123773	NA	Sample/patient-level subcluster fraction comparison; cells are not independent response observations.	results/GSE266919_subcluster_pretreatment_response_tests.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD4Tcell	NA	NA	NA	NA	NA	NA	NA	sample_level_wilcoxon_R_vs_NR	NA	NA	Tcell	CD4	CD4_Tisg-ISG15	CD4Tcell: CD4_Tisg-ISG15	fraction_of_all_immune	0.9484768206476212	40	39	26	14	0.0033165287616153
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6791918154750314	NA	Sample/patient-level subcluster fraction comparison; cells are not independent response observations.	results/GSE266919_subcluster_pretreatment_response_tests.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD4Tcell	NA	NA	NA	NA	NA	NA	NA	sample_level_wilcoxon_R_vs_NR	NA	NA	Tcell	CD4	CD4_Tn-CCR7	CD4Tcell: CD4_Tn-CCR7	fraction_within_major	1	42	41	28	14	-0.00449430748762905
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6028593822805606	NA	Sample/patient-level subcluster fraction comparison; cells are not independent response observations.	results/GSE266919_subcluster_pretreatment_response_tests.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD4Tcell	NA	NA	NA	NA	NA	NA	NA	sample_level_wilcoxon_R_vs_NR	NA	NA	Tcell	CD4	CD4_Tn-CCR7	CD4Tcell: CD4_Tn-CCR7	fraction_of_all_immune	0.9499650653167862	42	41	28	14	-0.00108240169685873
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9483372483499036	NA	Sample/patient-level subcluster fraction comparison; cells are not independent response observations.	results/GSE266919_subcluster_pretreatment_response_tests.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD4Tcell	NA	NA	NA	NA	NA	NA	NA	sample_level_wilcoxon_R_vs_NR	NA	NA	Tcell	CD4	CD4_Tn-IL7R	CD4Tcell: CD4_Tn-IL7R	fraction_within_major	1	43	42	29	14	-0.00366679903761871
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5424762553575376	NA	Sample/patient-level subcluster fraction comparison; cells are not independent response observations.	results/GSE266919_subcluster_pretreatment_response_tests.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD4Tcell	NA	NA	NA	NA	NA	NA	NA	sample_level_wilcoxon_R_vs_NR	NA	NA	Tcell	CD4	CD4_Tn-IL7R	CD4Tcell: CD4_Tn-IL7R	fraction_of_all_immune	0.9499650653167862	43	42	29	14	-0.00300210430187039
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.30594841763906144	NA	Sample/patient-level subcluster fraction comparison; cells are not independent response observations.	results/GSE266919_subcluster_pretreatment_response_tests.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD4Tcell	NA	NA	NA	NA	NA	NA	NA	sample_level_wilcoxon_R_vs_NR	NA	NA	Tcell	CD4	CD4_Treg-FOXP3	CD4Tcell: CD4_Treg-FOXP3	fraction_within_major	0.9789375675230836	43	42	29	14	-0.11267586165431048
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4921919700222004	NA	Sample/patient-level subcluster fraction comparison; cells are not independent response observations.	results/GSE266919_subcluster_pretreatment_response_tests.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD4Tcell	NA	NA	NA	NA	NA	NA	NA	sample_level_wilcoxon_R_vs_NR	NA	NA	Tcell	CD4	CD4_Treg-FOXP3	CD4Tcell: CD4_Treg-FOXP3	fraction_of_all_immune	0.9499650653167862	43	42	29	14	-0.01322102629165898
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5996284265748955	NA	Sample/patient-level subcluster fraction comparison; cells are not independent response observations.	results/GSE266919_subcluster_pretreatment_response_tests.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD4Tcell	NA	NA	NA	NA	NA	NA	NA	sample_level_wilcoxon_R_vs_NR	NA	NA	Tcell	CD4	CD4_Treg-MKI67	CD4Tcell: CD4_Treg-MKI67	fraction_within_major	1	37	36	24	13	-0.00239347182811257
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4741022799822232	NA	Sample/patient-level subcluster fraction comparison; cells are not independent response observations.	results/GSE266919_subcluster_pretreatment_response_tests.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD4Tcell	NA	NA	NA	NA	NA	NA	NA	sample_level_wilcoxon_R_vs_NR	NA	NA	Tcell	CD4	CD4_Treg-MKI67	CD4Tcell: CD4_Treg-MKI67	fraction_of_all_immune	0.9499650653167862	37	36	24	13	-3.888621144310617e-4
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.46023403103125754	NA	Sample/patient-level subcluster fraction comparison; cells are not independent response observations.	results/GSE266919_subcluster_pretreatment_response_tests.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD4Tcell	NA	NA	NA	NA	NA	NA	NA	sample_level_wilcoxon_R_vs_NR	NA	NA	Tcell	CD4	CD4_Tstr-HSPA1A	CD4Tcell: CD4_Tstr-HSPA1A	fraction_within_major	0.9789375675230836	38	37	25	13	-8.453625824050934e-4
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25492781030871325	NA	Sample/patient-level subcluster fraction comparison; cells are not independent response observations.	results/GSE266919_subcluster_pretreatment_response_tests.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD4Tcell	NA	NA	NA	NA	NA	NA	NA	sample_level_wilcoxon_R_vs_NR	NA	NA	Tcell	CD4	CD4_Tstr-HSPA1A	CD4Tcell: CD4_Tstr-HSPA1A	fraction_of_all_immune	0.9484768206476212	38	37	25	13	0.00179624212057788
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.988115079470458	NA	Sample/patient-level subcluster fraction comparison; cells are not independent response observations.	results/GSE266919_subcluster_pretreatment_response_tests.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD8Tcell	NA	NA	NA	NA	NA	NA	NA	sample_level_wilcoxon_R_vs_NR	NA	NA	Tcell	CD8	CD8_MAIT-KLRB1	CD8Tcell: CD8_MAIT-KLRB1	fraction_within_major	1	39	38	26	13	0.00225955735345763
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6875409452563706	NA	Sample/patient-level subcluster fraction comparison; cells are not independent response observations.	results/GSE266919_subcluster_pretreatment_response_tests.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD8Tcell	NA	NA	NA	NA	NA	NA	NA	sample_level_wilcoxon_R_vs_NR	NA	NA	Tcell	CD8	CD8_MAIT-KLRB1	CD8Tcell: CD8_MAIT-KLRB1	fraction_of_all_immune	0.9499650653167862	39	38	26	13	-6.075625838673441e-4
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3722280323194852	NA	Sample/patient-level subcluster fraction comparison; cells are not independent response observations.	results/GSE266919_subcluster_pretreatment_response_tests.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD8Tcell	NA	NA	NA	NA	NA	NA	NA	sample_level_wilcoxon_R_vs_NR	NA	NA	Tcell	CD8	CD8_Tcm-CXCR4	CD8Tcell: CD8_Tcm-CXCR4	fraction_within_major	0.9789375675230836	38	38	25	13	0.00919218283740332
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4417563274249195	NA	Sample/patient-level subcluster fraction comparison; cells are not independent response observations.	results/GSE266919_subcluster_pretreatment_response_tests.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD8Tcell	NA	NA	NA	NA	NA	NA	NA	sample_level_wilcoxon_R_vs_NR	NA	NA	Tcell	CD8	CD8_Tcm-CXCR4	CD8Tcell: CD8_Tcm-CXCR4	fraction_of_all_immune	0.9484768206476212	38	38	25	13	0.0010257121122022
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8205836343788258	NA	Sample/patient-level subcluster fraction comparison; cells are not independent response observations.	results/GSE266919_subcluster_pretreatment_response_tests.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD8Tcell	NA	NA	NA	NA	NA	NA	NA	sample_level_wilcoxon_R_vs_NR	NA	NA	Tcell	CD8	CD8_Teff-GNLY	CD8Tcell: CD8_Teff-GNLY	fraction_within_major	1	42	41	28	14	0.00639527817981483
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7589655754862219	NA	Sample/patient-level subcluster fraction comparison; cells are not independent response observations.	results/GSE266919_subcluster_pretreatment_response_tests.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD8Tcell	NA	NA	NA	NA	NA	NA	NA	sample_level_wilcoxon_R_vs_NR	NA	NA	Tcell	CD8	CD8_Teff-GNLY	CD8Tcell: CD8_Teff-GNLY	fraction_of_all_immune	0.9499650653167862	42	41	28	14	-0.00327063724295541
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9255969750881426	NA	Sample/patient-level subcluster fraction comparison; cells are not independent response observations.	results/GSE266919_subcluster_pretreatment_response_tests.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD8Tcell	NA	NA	NA	NA	NA	NA	NA	sample_level_wilcoxon_R_vs_NR	NA	NA	Tcell	CD8	CD8_Tem-CCL4	CD8Tcell: CD8_Tem-CCL4	fraction_within_major	1	42	41	28	14	-0.00305721764069089
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.738740929899435	NA	Sample/patient-level subcluster fraction comparison; cells are not independent response observations.	results/GSE266919_subcluster_pretreatment_response_tests.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD8Tcell	NA	NA	NA	NA	NA	NA	NA	sample_level_wilcoxon_R_vs_NR	NA	NA	Tcell	CD8	CD8_Tem-CCL4	CD8Tcell: CD8_Tem-CCL4	fraction_of_all_immune	0.9499650653167862	42	41	28	14	9.178800299322262e-5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3404718453928108	NA	Sample/patient-level subcluster fraction comparison; cells are not independent response observations.	results/GSE266919_subcluster_pretreatment_response_tests.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD8Tcell	NA	NA	NA	NA	NA	NA	NA	sample_level_wilcoxon_R_vs_NR	NA	NA	Tcell	CD8	CD8_Tex-GZMB	CD8Tcell: CD8_Tex-GZMB	fraction_within_major	0.9789375675230836	38	37	24	14	0.0081172989434541
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.18804992556731964	NA	Sample/patient-level subcluster fraction comparison; cells are not independent response observations.	results/GSE266919_subcluster_pretreatment_response_tests.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD8Tcell	NA	NA	NA	NA	NA	NA	NA	sample_level_wilcoxon_R_vs_NR	NA	NA	Tcell	CD8	CD8_Tex-GZMB	CD8Tcell: CD8_Tex-GZMB	fraction_of_all_immune	0.9484768206476212	38	37	24	14	0.00742233039466171
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.538300749018723	NA	Sample/patient-level subcluster fraction comparison; cells are not independent response observations.	results/GSE266919_subcluster_pretreatment_response_tests.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD8Tcell	NA	NA	NA	NA	NA	NA	NA	sample_level_wilcoxon_R_vs_NR	NA	NA	Tcell	CD8	CD8_Tex-ISG15	CD8Tcell: CD8_Tex-ISG15	fraction_within_major	0.986128018128108	38	37	25	13	-0.00131053358722029
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.538300749018723	NA	Sample/patient-level subcluster fraction comparison; cells are not independent response observations.	results/GSE266919_subcluster_pretreatment_response_tests.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD8Tcell	NA	NA	NA	NA	NA	NA	NA	sample_level_wilcoxon_R_vs_NR	NA	NA	Tcell	CD8	CD8_Tex-ISG15	CD8Tcell: CD8_Tex-ISG15	fraction_of_all_immune	0.9499650653167862	38	37	25	13	-0.00138738698088625
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7186954525682032	NA	Sample/patient-level subcluster fraction comparison; cells are not independent response observations.	results/GSE266919_subcluster_pretreatment_response_tests.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD8Tcell	NA	NA	NA	NA	NA	NA	NA	sample_level_wilcoxon_R_vs_NR	NA	NA	Tcell	CD8	CD8_Tex-MKI67	CD8Tcell: CD8_Tex-MKI67	fraction_within_major	1	42	41	28	14	-0.00591439356167759
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4312175314702793	NA	Sample/patient-level subcluster fraction comparison; cells are not independent response observations.	results/GSE266919_subcluster_pretreatment_response_tests.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD8Tcell	NA	NA	NA	NA	NA	NA	NA	sample_level_wilcoxon_R_vs_NR	NA	NA	Tcell	CD8	CD8_Tex-MKI67	CD8Tcell: CD8_Tex-MKI67	fraction_of_all_immune	0.9484768206476212	42	41	28	14	-0.0017487743483834
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.09125561316899058	NA	Sample/patient-level subcluster fraction comparison; cells are not independent response observations.	results/GSE266919_subcluster_pretreatment_response_tests.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD8Tcell	NA	NA	NA	NA	NA	NA	NA	sample_level_wilcoxon_R_vs_NR	NA	NA	Tcell	CD8	CD8_Tex-PDCD1	CD8Tcell: CD8_Tex-PDCD1	fraction_within_major	0.9789375675230836	39	38	27	12	0.00933344748961328
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3693687532749104	NA	Sample/patient-level subcluster fraction comparison; cells are not independent response observations.	results/GSE266919_subcluster_pretreatment_response_tests.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD8Tcell	NA	NA	NA	NA	NA	NA	NA	sample_level_wilcoxon_R_vs_NR	NA	NA	Tcell	CD8	CD8_Tex-PDCD1	CD8Tcell: CD8_Tex-PDCD1	fraction_of_all_immune	0.9484768206476212	39	38	27	12	7.338640185872592e-5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7624727248853057	NA	Sample/patient-level subcluster fraction comparison; cells are not independent response observations.	results/GSE266919_subcluster_pretreatment_response_tests.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD8Tcell	NA	NA	NA	NA	NA	NA	NA	sample_level_wilcoxon_R_vs_NR	NA	NA	Tcell	CD8	CD8_Tisg-ISG15	CD8Tcell: CD8_Tisg-ISG15	fraction_within_major	1	37	36	24	13	0.00709689853525469
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6908675733168776	NA	Sample/patient-level subcluster fraction comparison; cells are not independent response observations.	results/GSE266919_subcluster_pretreatment_response_tests.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD8Tcell	NA	NA	NA	NA	NA	NA	NA	sample_level_wilcoxon_R_vs_NR	NA	NA	Tcell	CD8	CD8_Tisg-ISG15	CD8Tcell: CD8_Tisg-ISG15	fraction_of_all_immune	0.9499650653167862	37	36	24	13	3.513373074135453e-4
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.12704615837680752	NA	Sample/patient-level subcluster fraction comparison; cells are not independent response observations.	results/GSE266919_subcluster_pretreatment_response_tests.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD8Tcell	NA	NA	NA	NA	NA	NA	NA	sample_level_wilcoxon_R_vs_NR	NA	NA	Tcell	CD8	CD8_Tn-CCR7	CD8Tcell: CD8_Tn-CCR7	fraction_within_major	0.9789375675230836	41	40	27	14	0.06335879606753125
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3025489684534194	NA	Sample/patient-level subcluster fraction comparison; cells are not independent response observations.	results/GSE266919_subcluster_pretreatment_response_tests.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD8Tcell	NA	NA	NA	NA	NA	NA	NA	sample_level_wilcoxon_R_vs_NR	NA	NA	Tcell	CD8	CD8_Tn-CCR7	CD8Tcell: CD8_Tn-CCR7	fraction_of_all_immune	0.9484768206476212	41	40	27	14	0.01102450153628379
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8256352698293017	NA	Sample/patient-level subcluster fraction comparison; cells are not independent response observations.	results/GSE266919_subcluster_pretreatment_response_tests.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD8Tcell	NA	NA	NA	NA	NA	NA	NA	sample_level_wilcoxon_R_vs_NR	NA	NA	Tcell	CD8	CD8_Tsem-EOMES	CD8Tcell: CD8_Tsem-EOMES	fraction_within_major	1	43	42	29	14	-0.00900924876769249
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.28210777075217397	NA	Sample/patient-level subcluster fraction comparison; cells are not independent response observations.	results/GSE266919_subcluster_pretreatment_response_tests.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD8Tcell	NA	NA	NA	NA	NA	NA	NA	sample_level_wilcoxon_R_vs_NR	NA	NA	Tcell	CD8	CD8_Tsem-EOMES	CD8Tcell: CD8_Tsem-EOMES	fraction_of_all_immune	0.9484768206476212	43	42	29	14	-0.0072757632624561
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4631032392334218	NA	Sample/patient-level subcluster fraction comparison; cells are not independent response observations.	results/GSE266919_subcluster_pretreatment_response_tests.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD8Tcell	NA	NA	NA	NA	NA	NA	NA	sample_level_wilcoxon_R_vs_NR	NA	NA	Tcell	CD8	CD8_Tstr-HSPA1A	CD8Tcell: CD8_Tstr-HSPA1A	fraction_within_major	0.9789375675230836	42	41	28	14	-0.0362621570125333
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8413924506645478	NA	Sample/patient-level subcluster fraction comparison; cells are not independent response observations.	results/GSE266919_subcluster_pretreatment_response_tests.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD8Tcell	NA	NA	NA	NA	NA	NA	NA	sample_level_wilcoxon_R_vs_NR	NA	NA	Tcell	CD8	CD8_Tstr-HSPA1A	CD8Tcell: CD8_Tstr-HSPA1A	fraction_of_all_immune	0.9499650653167862	42	41	28	14	0.00181815349873654
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	Sample/patient-level subcluster fraction comparison; cells are not independent response observations.	results/GSE266919_subcluster_pretreatment_response_tests.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Myeloid	NA	NA	NA	NA	NA	NA	NA	sample_level_wilcoxon_R_vs_NR	NA	NA	Myeloid	Macro	Macro-CCL2	Myeloid: Macro-CCL2	fraction_within_major	1	38	37	24	14	0.00592634031649016
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5350219719251927	NA	Sample/patient-level subcluster fraction comparison; cells are not independent response observations.	results/GSE266919_subcluster_pretreatment_response_tests.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Myeloid	NA	NA	NA	NA	NA	NA	NA	sample_level_wilcoxon_R_vs_NR	NA	NA	Myeloid	Macro	Macro-CCL2	Myeloid: Macro-CCL2	fraction_of_all_immune	0.9499650653167862	38	37	24	14	-6.714774013662273e-4
